mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	1/4	3/8	2	1	1/8		1/8	1		-1	53	F3	3	1
1	0	0	0.5	0	1/4	3/8	2	1	1/8		1/8	1		-4	56	Ab3	3	1
1	0	0	0.5	0	1/4	3/8	2	1	1/8		1/8	1		0	60	C4	4	1
1	0	0	0.5	0	1/4	3/8	2	1	1/8		1/8	1		-1	65	F4	4	1
1	0	0	0.5	0	1/4	3/8	1	1	1/8		1/8	1		-4	68	Ab4	4	0
1	0	0	0.5	0	1/4	3/8	1	1	1/8		1/8	1		0	72	C5	5	0
1	0	0	0.5	0	1/4	3/8	1	1	1/8		1/8	1		-1	77	F5	5	0
2	1	1/2	0.5	0	0	3/8	2	1	1/8		1/8	1		4	52	E3	3	5
2	1	1/2	0.5	0	0	3/8	2	1	1/8		1/8	1		3	57	A3	3	5
2	1	1/2	0.5	0	0	3/8	2	1	1/8		1/8	1		7	61	C#4	4	5
2	1	1/2	0.5	0	0	3/8	2	1	1/8		1/8	1		4	64	E4	4	5
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	69	A4	4	2
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		7	73	C#5	5	2
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		4	76	E5	5	2
2	1	1/2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	81	A5	5	2
2	1	1	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	33	A1	1	6
2	1	1	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	45	A2	2	6
2	1	1	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		3	81	A5	5	3
2	1	1	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		3	93	A6	6	3
2	1	3/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	53	F3	3	7
2	1	3/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-4	56	Ab3	3	7
2	1	3/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		0	60	C4	4	7
2	1	3/2	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	65	F4	4	7
2	1	3/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-4	68	Ab4	4	4
2	1	3/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		0	72	C5	5	4
2	1	3/2	0.5	1/4	1/4	3/8	1	1	1/8		1/8	1		-1	77	F5	5	4
3	2	2	0.5	0	0	3/8	2	1	1/8		1/8	1		4	52	E3	3	11
3	2	2	0.5	0	0	3/8	2	1	1/8		1/8	1		3	57	A3	3	11
3	2	2	0.5	0	0	3/8	2	1	1/8		1/8	1		7	61	C#4	4	11
3	2	2	0.5	0	0	3/8	2	1	1/8		1/8	1		4	64	E4	4	11
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	69	A4	4	8
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		7	73	C#5	5	8
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		4	76	E5	5	8
3	2	2	0.5	0	0	3/8	1	1	1/8		1/8	1		3	81	A5	5	8
3	2	5/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	33	A1	1	12
3	2	5/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		3	45	A2	2	12
3	2	5/2	0.5	1/8	1/8	3/8	1	1	1/8		1/8	1		3	81	A5	5	9
