quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
128	0.5	44	44	1/2	1/2	3/4	2	1	1/8		1/8	1		-10	50	495
128	0.75	44	44	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-1	53	485
128	0.75	44	44	1/2	1/2	3/4	1	1	3/16		1/8	3/2		-2	58	485
257/2	0.5	44	44	5/8	5/8	3/4	2	1	1/8		1/8	1		-7	47	496
515/4	0.25	44	44	11/16	11/16	3/4	1	1	1/16		1/16	1		-6	54	486
515/4	0.25	44	44	11/16	11/16	3/4	1	1	1/16		1/16	1		-7	59	486
129	0.25	45	45	0	0	3/4	2	1	1/16		1/16	1		-5	37	498
129	0.25	45	45	0	0	3/4	2	2	1/16		1/16	1		-6	42	506
517/4	0.5	45	45	1/16	1/16	3/4	2	1	1/8		1/8	1		-3	39	499
517/4	0.25	45	45	1/16	1/16	3/4	2	2	1/16		1/16	1	1	-4	44	507
259/2	0.5	45	45	1/8	1/8	3/4	2	3	1/8		1/8	1	-1	-4	44	518
259/2	0.25	45	45	1/8	1/8	3/4	2	2	1/16		1/16	1		-2	58	508
259/2	0.25	45	45	1/8	1/8	3/4	2	2	1/16		1/16	1		-3	63	508
519/4	0.25	45	45	3/16	3/16	3/4	2	1	1/16		1/16	1		-8	40	500
519/4	0.25	45	45	3/16	3/16	3/4	2	2	1/16		1/16	1		-3	51	509
519/4	0.25	45	45	3/16	3/16	3/4	2	2	1/16		1/16	1		-4	56	509
130	0.25	45	45	1/4	1/4	3/4	2	1	1/16		1/16	1		-5	37	501
130	0.25	45	45	1/4	1/4	3/4	2	2	1/16		1/16	1		-6	42	510
521/4	0.5	45	45	5/16	5/16	3/4	2	1	1/8		1/8	1		-3	39	502
521/4	0.25	45	45	5/16	5/16	3/4	2	2	1/16		1/16	1	1	-4	44	511
261/2	0.5	45	45	3/8	3/8	3/4	2	3	1/8		1/8	1	-1	-4	44	519
261/2	0.25	45	45	3/8	3/8	3/4	2	2	1/16		1/16	1		-2	58	512
261/2	0.25	45	45	3/8	3/8	3/4	2	2	1/16		1/16	1		-3	63	512
523/4	0.25	45	45	7/16	7/16	3/4	2	1	1/16		1/16	1		-8	40	503
523/4	0.25	45	45	7/16	7/16	3/4	2	2	1/16		1/16	1		-3	51	513
523/4	0.25	45	45	7/16	7/16	3/4	2	2	1/16		1/16	1		-4	56	513
131	0.25	45	45	1/2	1/2	3/4	2	1	1/16		1/16	1		-5	37	504
131	0.25	45	45	1/2	1/2	3/4	2	2	1/16		1/16	1		-6	42	514
525/4	0.75	45	45	9/16	9/16	3/4	2	1	3/16		1/8	3/2		-3	39	505
525/4	0.25	45	45	9/16	9/16	3/4	2	2	1/16		1/16	1		-4	44	515
263/2	0.25	45	45	5/8	5/8	3/4	2	2	1/16		1/16	1		-4	56	516
263/2	0.25	45	45	5/8	5/8	3/4	2	2	1/16		1/16	1		-7	59	516
263/2	0.25	45	45	5/8	5/8	3/4	2	2	1/16		1/16	1		-8	64	516
527/4	0.25	45	45	11/16	11/16	3/4	2	2	1/16		1/16	1		-2	58	517
527/4	0.25	45	45	11/16	11/16	3/4	2	2	1/16		1/16	1		-5	61	517
527/4	0.25	45	45	11/16	11/16	3/4	2	2	1/16		1/16	1		-6	66	517
132	0.5	46	46	0	0	3/4	2	1	1/8		1/8	1		5	59	534
132	0.5	46	46	0	0	3/4	1	1	1/8		1/8	1		2	62	520
132	0.5	46	46	0	0	3/4	1	2	1/8		1/8	1		8	68	526
265/2	0.5	46	46	1/8	1/8	3/4	2	1	1/8		1/8	1		10	58	535
265/2	0.5	46	46	1/8	1/8	3/4	1	1	1/8		1/8	1		7	61	521
265/2	0.16666666666666666	46	46	1/8	1/8	3/4	1	2	1/24		1/16	2/3		6	66	527
398/3	0.16666666666666666	46	46	1/6	1/6	3/4	1	2	1/24		1/16	2/3		8	68	528
797/6	0.16666666666666666	46	46	5/24	5/24	3/4	1	2	1/24		1/16	2/3		6	66	529
133	0.5	46	46	1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	536
133	0.5	46	46	1/4	1/4	3/4	1	1	1/8		1/8	1		2	62	522
133	0.75	46	46	1/4	1/4	3/4	1	2	3/16		1/8	3/2		8	68	530
267/2	0.5	46	46	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	537
267/2	0.5	46	46	3/8	3/8	3/4	1	1	1/8		1/8	1		7	61	523
535/4	0.25	46	46	7/16	7/16	3/4	1	2	1/16		1/16	1		6	66	531
134	0.5	46	46	1/2	1/2	3/4	2	1	1/8		1/8	1		8	56	538
134	0.5	46	46	1/2	1/2	3/4	1	1	1/8		1/8	1		12	60	524
134	0.75	46	46	1/2	1/2	3/4	1	2	3/16		1/8	3/2		4	64	532
269/2	0.5	46	46	5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	539
269/2	0.5	46	46	5/8	5/8	3/4	1	1	1/8		1/8	1		7	61	525
539/4	0.25	46	46	11/16	11/16	3/4	1	2	1/16		1/16	1		6	66	533
135	0.5	47	47	0	0	3/4	2	1	1/8		1/8	1		5	59	552
135	0.5	47	47	0	0	3/4	1	1	1/8		1/8	1		2	62	540
135	0.5	47	47	0	0	3/4	1	1	1/8		1/8	1		8	68	540
271/2	0.16666666666666666	47	47	1/8	1/8	3/4	2	1	1/24		1/16	2/3		2	62	553
271/2	0.16666666666666666	47	47	1/8	1/8	3/4	1	1	1/24		1/16	2/3		6	66	541
271/2	0.16666666666666666	47	47	1/8	1/8	3/4	1	1	1/24		1/16	2/3		5	71	541
407/3	0.16666666666666666	47	47	1/6	1/6	3/4	2	1	1/24		1/16	2/3		6	66	554
407/3	0.16666666666666666	47	47	1/6	1/6	3/4	1	1	1/24		1/16	2/3		3	69	542
407/3	0.16666666666666666	47	47	1/6	1/6	3/4	1	1	1/24		1/16	2/3		2	74	542
815/6	0.16666666666666666	47	47	5/24	5/24	3/4	2	1	1/24		1/16	2/3		8	68	555
815/6	0.16666666666666666	47	47	5/24	5/24	3/4	1	1	1/24		1/16	2/3		5	71	543
815/6	0.16666666666666666	47	47	5/24	5/24	3/4	1	1	1/24		1/16	2/3		4	76	543
136	0.5	47	47	1/4	1/4	3/4	2	2	1/8		1/8	1		2	62	564
136	0.5	47	47	1/4	1/4	3/4	2	1	1/8		1/8	1		3	69	556
136	0.5	47	47	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72	544
136	0.5	47	47	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78	544
273/2	0.5	47	47	3/8	3/8	3/4	2	2	1/8		1/8	1		3	57	565
273/2	0.16666666666666666	47	47	3/8	3/8	3/4	2	1	1/24		1/16	2/3		1	67	557
273/2	0.16666666666666666	47	47	3/8	3/8	3/4	1	1	1/24		1/16	2/3		5	71	545
273/2	0.16666666666666666	47	47	3/8	3/8	3/4	1	1	1/24		1/16	2/3		4	76	545
410/3	0.16666666666666666	47	47	5/12	5/12	3/4	2	1	1/24		1/16	2/3		4	64	558
410/3	0.16666666666666666	47	47	5/12	5/12	3/4	1	1	1/24		1/16	2/3		1	67	546
410/3	0.16666666666666666	47	47	5/12	5/12	3/4	1	1	1/24		1/16	2/3		0	72	546
821/6	0.16666666666666666	47	47	11/24	11/24	3/4	2	1	1/24		1/16	2/3		5	59	559
821/6	0.16666666666666666	47	47	11/24	11/24	3/4	1	1	1/24		1/16	2/3		2	62	547
821/6	0.16666666666666666	47	47	11/24	11/24	3/4	1	1	1/24		1/16	2/3		1	67	547
137	0.5	47	47	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	566
137	0.25	47	47	1/2	1/2	3/4	2	1	1/16		1/16	1		3	57	560
137	0.25	47	47	1/2	1/2	3/4	1	1	1/16		1/16	1		0	60	548
137	0.25	47	47	1/2	1/2	3/4	1	1	1/16		1/16	1		6	66	548
549/4	0.25	47	47	9/16	9/16	3/4	2	1	1/16		1/16	1		-2	58	561
549/4	0.25	47	47	9/16	9/16	3/4	1	1	1/16		1/16	1		0	60	549
549/4	0.25	47	47	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	65	549
275/2	0.5	47	47	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	567
275/2	0.25	47	47	5/8	5/8	3/4	2	1	1/16		1/16	1		3	57	562
275/2	0.25	47	47	5/8	5/8	3/4	1	1	1/16		1/16	1		2	62	550
275/2	0.25	47	47	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	550
551/4	0.25	47	47	11/16	11/16	3/4	2	1	1/16		1/16	1		-2	58	563
551/4	0.25	47	47	11/16	11/16	3/4	1	1	1/16		1/16	1		0	60	551
551/4	0.25	47	47	11/16	11/16	3/4	1	1	1/16		1/16	1		6	66	551
138	0.5	48	48	0	0	3/4	2	2	1/8		1/8	1		2	62	591
138	0.5	48	48	0	0	3/4	2	1	1/8		1/8	1		3	69	580
138	0.5	48	48	0	0	3/4	1	1	1/8		1/8	1		0	72	568
138	0.5	48	48	0	0	3/4	1	1	1/8		1/8	1		6	78	568
277/2	0.5	48	48	1/8	1/8	3/4	2	2	1/8		1/8	1		3	57	592
277/2	0.16666666666666666	48	48	1/8	1/8	3/4	2	1	1/24		1/16	2/3		1	67	581
277/2	0.16666666666666666	48	48	1/8	1/8	3/4	1	1	1/24		1/16	2/3		5	71	569
277/2	0.16666666666666666	48	48	1/8	1/8	3/4	1	1	1/24		1/16	2/3		4	76	569
416/3	0.16666666666666666	48	48	1/6	1/6	3/4	2	1	1/24		1/16	2/3		4	64	582
416/3	0.16666666666666666	48	48	1/6	1/6	3/4	1	1	1/24		1/16	2/3		1	67	570
416/3	0.16666666666666666	48	48	1/6	1/6	3/4	1	1	1/24		1/16	2/3		0	72	570
833/6	0.16666666666666666	48	48	5/24	5/24	3/4	2	1	1/24		1/16	2/3		5	59	583
833/6	0.16666666666666666	48	48	5/24	5/24	3/4	1	1	1/24		1/16	2/3		2	62	571
833/6	0.16666666666666666	48	48	5/24	5/24	3/4	1	1	1/24		1/16	2/3		1	67	571
139	0.5	48	48	1/4	1/4	3/4	2	2	1/8		1/8	1		2	50	593
139	0.25	48	48	1/4	1/4	3/4	2	1	1/16		1/16	1		3	57	584
139	0.25	48	48	1/4	1/4	3/4	1	1	1/16		1/16	1		0	60	572
139	0.25	48	48	1/4	1/4	3/4	1	1	1/16		1/16	1		6	66	572
557/4	0.25	48	48	5/16	5/16	3/4	2	1	1/16		1/16	1		-2	58	585
557/4	0.25	48	48	5/16	5/16	3/4	1	1	1/16		1/16	1		7	61	573
557/4	0.25	48	48	5/16	5/16	3/4	1	1	1/16		1/16	1		-1	65	573
279/2	0.5	48	48	3/8	3/8	3/4	2	2	1/8		1/8	1		1	55	594
279/2	0.25	48	48	3/8	3/8	3/4	2	1	1/16		1/16	1		3	57	586
279/2	0.25	48	48	3/8	3/8	3/4	1	1	1/16		1/16	1		2	62	574
279/2	0.25	48	48	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67	574
559/4	0.25	48	48	7/16	7/16	3/4	2	1	1/16		1/16	1		-2	58	587
559/4	0.25	48	48	7/16	7/16	3/4	1	1	1/16		1/16	1		7	61	575
559/4	0.25	48	48	7/16	7/16	3/4	1	1	1/16		1/16	1	1	6	66	575
140	0.5	48	48	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50	595
140	0.25	48	48	1/2	1/2	3/4	2	1	1/16		1/16	1		3	57	588
140	0.25	48	48	1/2	1/2	3/4	1	1	1/16		1/16	1		0	60	576
140	0.25	48	48	1/2	1/2	3/4	1	1	1/16		1/16	1	-1	6	66	576
561/4	0.25	48	48	9/16	9/16	3/4	2	1	1/16		1/16	1		-2	58	589
561/4	0.25	48	48	9/16	9/16	3/4	1	1	1/16		1/16	1		7	61	577
561/4	0.25	48	48	9/16	9/16	3/4	1	1	1/16		1/16	1		-1	65	577
281/2	0.25	48	48	5/8	5/8	3/4	2	2	1/16		1/16	1		1	55	596
281/2	0.25	48	48	5/8	5/8	3/4	2	1	1/16		1/16	1		3	57	590
281/2	0.25	48	48	5/8	5/8	3/4	1	1	1/16		1/16	1		2	62	578
281/2	0.25	48	48	5/8	5/8	3/4	1	1	1/16		1/16	1		1	67	578
563/4	0.25	48	48	11/16	11/16	3/4	1	1	1/16		1/16	1	1	1	55	579
563/4	0.25	48	48	11/16	11/16	3/4	1	1	1/16		1/16	1	1	-2	58	579
563/4	0.25	48	48	11/16	11/16	3/4	1	1	1/16		1/16	1	1	7	61	579
563/4	0.25	48	48	11/16	11/16	3/4	1	1	1/16		1/16	1	1	6	66	579
141	2.0	49	49	0	0	3/4	1	1	1/2		1/2	1	0	1	55	597
141	2.0	49	49	0	0	3/4	1	1	1/2		1/2	1	0	-2	58	597
141	2.0	49	49	0	0	3/4	1	1	1/2		1/2	1	0	7	61	597
141	2.0	49	49	0	0	3/4	1	1	1/2		1/2	1	0	6	66	597
283/2	0.25	49	49	1/8	1/8	3/4	2	1	1/16		1/16	1		4	40	600
283/2	0.25	49	49	1/8	1/8	3/4	2	1	1/16		1/16	1		3	45	600
567/4	0.25	49	49	3/16	3/16	3/4	2	1	1/16		1/16	1		4	40	601
567/4	0.25	49	49	3/16	3/16	3/4	2	1	1/16		1/16	1		3	45	601
142	0.25	49	49	1/4	1/4	3/4	2	1	1/16		1/16	1		4	40	602
142	0.25	49	49	1/4	1/4	3/4	2	1	1/16		1/16	1		3	45	602
569/4	0.25	49	49	5/16	5/16	3/4	2	1	1/16		1/16	1		2	38	603
569/4	0.25	49	49	5/16	5/16	3/4	2	1	1/16		1/16	1		1	43	603
285/2	0.25	49	49	3/8	3/8	3/4	2	1	1/16		1/16	1		4	40	604
285/2	0.25	49	49	3/8	3/8	3/4	2	1	1/16		1/16	1		3	45	604
571/4	0.25	49	49	7/16	7/16	3/4	2	1	1/16		1/16	1		2	38	605
571/4	0.25	49	49	7/16	7/16	3/4	2	1	1/16		1/16	1		1	43	605
143	0.5	49	49	1/2	1/2	3/4	2	1	1/8		1/8	1		4	40	606
143	0.5	49	49	1/2	1/2	3/4	2	1	1/8		1/8	1		3	45	606
143	0.5	49	49	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	1	55	598
143	0.5	49	49	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	-2	58	598
143	0.5	49	49	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	7	61	598
143	0.5	49	49	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	6	66	598
287/2	0.5	49	49	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	34	607
287/2	0.5	49	49	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	46	607
287/2	0.5	49	49	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	56	599
287/2	0.5	49	49	5/8	5/8	3/4	1	1	1/8		1/8	1		0	60	599
287/2	0.5	49	49	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62	599
287/2	0.5	49	49	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	599
144	2.0	50	50	0	0	3/4	1	1	1/2		1/2	1	1	-3	51	608
144	2.0	50	50	0	0	3/4	1	1	1/2		1/2	1	1	1	55	608
144	2.0	50	50	0	0	3/4	1	1	1/2		1/2	1	1	3	57	608
144	2.0	50	50	0	0	3/4	1	1	1/2		1/2	1	1	2	62	608
289/2	0.125	50	50	1/8	1/8	3/4	2	1	1/32		1/32	1	-1	0	36	611
289/2	0.125	50	50	1/8	1/8	3/4	2	1	1/32		1/32	1		-1	41	611
1157/8	0.125	50	50	5/32	5/32	3/4	2	1	1/32		1/32	1		2	38	612
1157/8	0.125	50	50	5/32	5/32	3/4	2	1	1/32		1/32	1		1	43	612
579/4	0.125	50	50	3/16	3/16	3/4	2	1	1/32		1/32	1		1	43	613
579/4	0.125	50	50	3/16	3/16	3/4	2	1	1/32		1/32	1		0	48	613
1159/8	0.125	50	50	7/32	7/32	3/4	2	1	1/32		1/32	1		3	45	614
1159/8	0.125	50	50	7/32	7/32	3/4	2	1	1/32		1/32	1		2	50	614
145	0.125	50	50	1/4	1/4	3/4	2	1	1/32		1/32	1		0	48	615
145	0.125	50	50	1/4	1/4	3/4	2	1	1/32		1/32	1		-1	53	615
1161/8	0.125	50	50	9/32	9/32	3/4	2	1	1/32		1/32	1		2	50	616
1161/8	0.125	50	50	9/32	9/32	3/4	2	1	1/32		1/32	1		1	55	616
581/4	0.125	50	50	5/16	5/16	3/4	2	1	1/32		1/32	1		1	55	617
581/4	0.125	50	50	5/16	5/16	3/4	2	1	1/32		1/32	1		0	60	617
1163/8	0.125	50	50	11/32	11/32	3/4	2	1	1/32		1/32	1		3	57	618
1163/8	0.125	50	50	11/32	11/32	3/4	2	1	1/32		1/32	1		2	62	618
291/2	0.125	50	50	3/8	3/8	3/4	2	1	1/32		1/32	1		0	60	619
291/2	0.125	50	50	3/8	3/8	3/4	2	1	1/32		1/32	1		-1	65	619
1165/8	0.125	50	50	13/32	13/32	3/4	2	1	1/32		1/32	1		2	62	620
1165/8	0.125	50	50	13/32	13/32	3/4	2	1	1/32		1/32	1		1	67	620
583/4	0.125	50	50	7/16	7/16	3/4	2	1	1/32		1/32	1		1	67	621
583/4	0.125	50	50	7/16	7/16	3/4	2	1	1/32		1/32	1		0	72	621
1167/8	0.125	50	50	15/32	15/32	3/4	2	1	1/32		1/32	1		3	69	622
1167/8	0.125	50	50	15/32	15/32	3/4	2	1	1/32		1/32	1		2	74	622
146	0.5	50	50	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	-3	51	609
146	0.5	50	50	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	1	55	609
146	0.5	50	50	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	3	57	609
146	0.5	50	50	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	2	62	609
146	0.5	50	50	1/2	1/2	3/4	2	1	1/8		1/8	1		0	72	623
146	0.5	50	50	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	77	623
293/2	0.5	50	50	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	39	624
293/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	49	610
293/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	53	610
293/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8		1/8	1		1	55	610
293/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8		1/8	1		0	60	610
147	2.0	51	51	0	0	3/4	1	1	1/2		1/2	1	1	1	55	625
147	2.0	51	51	0	0	3/4	1	1	1/2		1/2	1	1	5	59	625
147	2.0	51	51	0	0	3/4	1	1	1/2		1/2	1	1	0	60	625
147	2.0	51	51	0	0	3/4	1	1	1/2		1/2	1	1	6	66	625
295/2	0.25	51	51	1/8	1/8	3/4	2	1	1/16		1/16	1		4	40	628
295/2	0.25	51	51	1/8	1/8	3/4	2	1	1/16		1/16	1		3	45	628
591/4	0.25	51	51	3/16	3/16	3/4	2	1	1/16		1/16	1		4	40	629
591/4	0.25	51	51	3/16	3/16	3/4	2	1	1/16		1/16	1		3	45	629
148	0.25	51	51	1/4	1/4	3/4	2	1	1/16		1/16	1		4	40	630
148	0.25	51	51	1/4	1/4	3/4	2	1	1/16		1/16	1		3	45	630
593/4	0.25	51	51	5/16	5/16	3/4	2	1	1/16		1/16	1		2	38	631
593/4	0.25	51	51	5/16	5/16	3/4	2	1	1/16		1/16	1		1	43	631
297/2	0.25	51	51	3/8	3/8	3/4	2	1	1/16		1/16	1		4	40	632
297/2	0.25	51	51	3/8	3/8	3/4	2	1	1/16		1/16	1		3	45	632
595/4	0.25	51	51	7/16	7/16	3/4	2	1	1/16		1/16	1		1	43	633
595/4	0.25	51	51	7/16	7/16	3/4	2	1	1/16		1/16	1		0	48	633
149	0.5	51	51	1/2	1/2	3/4	2	1	1/8		1/8	1		4	40	634
149	0.5	51	51	1/2	1/2	3/4	2	1	1/8		1/8	1		3	45	634
149	0.5	51	51	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	1	55	626
149	0.5	51	51	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	5	59	626
149	0.5	51	51	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	0	60	626
149	0.5	51	51	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	6	66	626
299/2	0.5	51	51	5/8	5/8	3/4	2	1	1/8		1/8	1		-3	39	635
299/2	0.5	51	51	5/8	5/8	3/4	2	1	1/8		1/8	1		-4	44	635
299/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	56	627
299/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8		1/8	1		0	60	627
299/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	61	627
299/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	627
150	0.25	52	52	0	0	3/4	2	1	1/16		1/16	1		4	40	639
150	0.25	52	52	0	0	3/4	2	1	1/16		1/16	1		3	45	639
150	2.0	52	52	0	0	3/4	1	1	1/2		1/2	1	1	1	55	636
150	2.0	52	52	0	0	3/4	1	1	1/2		1/2	1	1	5	59	636
150	2.0	52	52	0	0	3/4	1	1	1/2		1/2	1	1	0	60	636
150	2.0	52	52	0	0	3/4	1	1	1/2		1/2	1	1	6	66	636
601/4	0.25	52	52	1/16	1/16	3/4	2	1	1/16		1/16	1		1	43	640
601/4	0.25	52	52	1/16	1/16	3/4	2	1	1/16		1/16	1		0	48	640
301/2	0.25	52	52	1/8	1/8	3/4	2	1	1/16		1/16	1		3	45	641
301/2	0.25	52	52	1/8	1/8	3/4	2	1	1/16		1/16	1		2	50	641
603/4	0.25	52	52	3/16	3/16	3/4	2	1	1/16		1/16	1		5	47	642
603/4	0.25	52	52	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52	642
151	0.25	52	52	1/4	1/4	3/4	2	1	1/16		1/16	1		0	48	643
151	0.25	52	52	1/4	1/4	3/4	2	1	1/16		1/16	1		6	54	643
605/4	0.25	52	52	5/16	5/16	3/4	2	1	1/16		1/16	1		5	47	644
605/4	0.25	52	52	5/16	5/16	3/4	2	1	1/16		1/16	1		4	52	644
303/2	0.25	52	52	3/8	3/8	3/4	2	1	1/16		1/16	1		3	45	645
303/2	0.25	52	52	3/8	3/8	3/4	2	1	1/16		1/16	1		2	50	645
607/4	0.25	52	52	7/16	7/16	3/4	2	1	1/16		1/16	1		1	43	646
607/4	0.25	52	52	7/16	7/16	3/4	2	1	1/16		1/16	1		0	48	646
152	0.5	52	52	1/2	1/2	3/4	2	1	1/8		1/8	1		4	40	647
152	0.5	52	52	1/2	1/2	3/4	2	1	1/8		1/8	1		3	45	647
152	0.5	52	52	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	1	55	637
152	0.5	52	52	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	5	59	637
152	0.5	52	52	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	0	60	637
152	0.5	52	52	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	6	66	637
305/2	0.5	52	52	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	41	648
305/2	0.5	52	52	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	46	648
305/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	56	638
305/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8		1/8	1		0	60	638
305/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8		1/8	1		-5	61	638
305/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67	638
153	0.5	53	53	0	0	3/4	2	2	1/8		1/8	1		-5	37	662
153	0.5	53	53	0	0	3/4	2	1	1/8		1/8	1		-5	49	660
153	2.0	53	53	0	0	3/4	1	2	1/2		1/2	1		-7	59	659
153	2.0	53	53	0	0	3/4	1	2	1/2		1/2	1		4	64	659
153	2.0	53	53	0	0	3/4	1	2	1/2		1/2	1		-1	65	659
153	0.5	53	53	0	0	3/4	1	1	1/8		1/8	1		-2	70	649
307/2	0.5	53	53	1/8	1/8	3/4	2	2	1/8		1/8	1		-4	32	663
307/2	0.25	53	53	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	70	650
615/4	0.25	53	53	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	70	651
154	0.5	53	53	1/4	1/4	3/4	2	2	1/8		1/8	1		-5	37	664
154	0.25	53	53	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	70	652
617/4	0.25	53	53	5/16	5/16	3/4	1	1	1/16		1/16	1		-4	68	653
309/2	0.5	53	53	3/8	3/8	3/4	2	2	1/8		1/8	1		-4	32	665
309/2	0.25	53	53	3/8	3/8	3/4	1	1	1/16		1/16	1		-2	70	654
619/4	0.25	53	53	7/16	7/16	3/4	1	1	1/16		1/16	1		-5	73	655
155	0.5	53	53	1/2	1/2	3/4	2	2	1/8		1/8	1		-5	37	666
155	0.5	53	53	1/2	1/2	3/4	2	1	1/8		1/8	1		-5	49	661
155	0.5	53	53	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	656
311/2	0.5	53	53	5/8	5/8	3/4	2	2	1/8		1/8	1		-4	32	667
311/2	0.25	53	53	5/8	5/8	3/4	1	1	1/16		1/16	1		-7	59	657
311/2	0.25	53	53	5/8	5/8	3/4	1	1	1/16		1/16	1		-3	63	657
311/2	0.25	53	53	5/8	5/8	3/4	1	1	1/16		1/16	1		-1	65	657
311/2	0.25	53	53	5/8	5/8	3/4	1	1	1/16		1/16	1		3	69	657
623/4	0.25	53	53	11/16	11/16	3/4	1	1	1/16		1/16	1		-7	71	658
623/4	0.25	53	53	11/16	11/16	3/4	1	1	1/16		1/16	1		-3	75	658
623/4	0.25	53	53	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77	658
623/4	0.25	53	53	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	658
156	0.5	54	54	0	0	3/4	2	2	1/8		1/8	1		-5	37	689
156	0.5	54	54	0	0	3/4	2	1	1/8		1/8	1		-5	49	686
156	0.125	54	54	0	0	3/4	1	1	1/32		1/32	1		-2	82	668
156	0.125	54	54	0	0	3/4	1	1	1/32		1/32	1		-3	87	668
1249/8	0.125	54	54	1/32	1/32	3/4	1	1	1/32		1/32	1		-4	80	669
1249/8	0.125	54	54	1/32	1/32	3/4	1	1	1/32		1/32	1		-5	85	669
625/4	0.125	54	54	1/16	1/16	3/4	1	1	1/32		1/32	1		-1	77	670
625/4	0.125	54	54	1/16	1/16	3/4	1	1	1/32		1/32	1		-2	82	670
1251/8	0.125	54	54	3/32	3/32	3/4	1	1	1/32		1/32	1		-3	75	671
1251/8	0.125	54	54	3/32	3/32	3/4	1	1	1/32		1/32	1		-4	80	671
313/2	0.5	54	54	1/8	1/8	3/4	2	2	1/8		1/8	1		-4	32	690
313/2	0.125	54	54	1/8	1/8	3/4	1	1	1/32		1/32	1		-1	77	672
313/2	0.125	54	54	1/8	1/8	3/4	1	1	1/32		1/32	1		-2	82	672
1253/8	0.125	54	54	5/32	5/32	3/4	1	1	1/32		1/32	1		-3	75	673
1253/8	0.125	54	54	5/32	5/32	3/4	1	1	1/32		1/32	1		-4	80	673
627/4	0.125	54	54	3/16	3/16	3/4	1	1	1/32		1/32	1		-2	70	674
627/4	0.125	54	54	3/16	3/16	3/4	1	1	1/32		1/32	1		-3	75	674
1255/8	0.125	54	54	7/32	7/32	3/4	1	1	1/32		1/32	1		-4	68	675
1255/8	0.125	54	54	7/32	7/32	3/4	1	1	1/32		1/32	1		-5	73	675
157	0.5	54	54	1/4	1/4	3/4	2	2	1/8		1/8	1		-5	37	691
157	0.125	54	54	1/4	1/4	3/4	1	1	1/32		1/32	1		-2	70	676
